module,type,name,res_id,src,value,comments
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Invitation details,,
calendar,model,"ir.ui.view,arch_db",calendar.invitation_page_anonymous,Invitation for,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Invitations,,
calendar,model,"ir.model,name",calendar.model_mail_wizard_invite,Invite wizard,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_is_highlighted,Is the Event Highlighted,,
calendar,selection,"calendar.event,byday",0,Last,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_alarm___last_update,Last Modified on,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_alarm_manager___last_update,Last Modified on,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_attendee___last_update,Last Modified on,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_contacts___last_update,Last Modified on,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event___last_update,Last Modified on,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_type___last_update,Last Modified on,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_alarm_write_uid,Last Updated by,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_attendee_write_uid,Last Updated by,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_contacts_write_uid,Last Updated by,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_type_write_uid,Last Updated by,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_write_uid,Last Updated by,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_alarm_write_date,Last Updated on,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_attendee_write_date,Last Updated on,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_contacts_write_date,Last Updated on,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_type_write_date,Last Updated on,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_write_date,Last Updated on,,
calendar,model,"ir.model.fields,field_description",calendar.field_res_partner_calendar_last_notif_ack,Last notification marked as read from base Calendar,,
calendar,model,"ir.model.fields,field_description",calendar.field_res_users_calendar_last_notif_ack,Last notification marked as read from base Calendar,,
calendar,model,"ir.model.fields,help",calendar.field_calendar_event_rrule_type,Let the event automatically repeat at that interval,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_location,Location,,
calendar,model,"ir.ui.view,arch_db",calendar.invitation_page_anonymous,Location,,
calendar,model,"ir.model.fields,help",calendar.field_calendar_event_location,Location of Event,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_contacts_user_id,Me,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_search,Meeting,,
calendar,code,addons/calendar/models/calendar.py,941,Meeting '%s' starts '%s' and ends '%s',,
calendar,code,addons/calendar/models/calendar.py,945,Meeting '%s' starts '%s' and ends '%s',,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Meeting Details,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_name,Meeting Subject,,
calendar,model,"ir.model,name",calendar.model_calendar_event_type,Meeting Type,,
calendar,model,"ir.actions.act_window,name",calendar.action_calendar_event_type,Meeting Types,,
calendar,model,"ir.ui.menu,name",calendar.menu_calendar_event_type,Meeting Types,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_type_tree,Meeting Types,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_attendee_event_id,Meeting linked,,
calendar,model,"ir.actions.act_window,name",calendar.action_calendar_event,Meetings,,
calendar,model,"ir.actions.act_window,name",calendar.action_calendar_event_notify,Meetings,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_calendar,Meetings,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Meetings,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form_popup,Meetings,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_tree,Meetings,,
calendar,model,"ir.model,name",calendar.model_mail_message,Message,,
calendar,selection,"calendar.alarm,interval",0,Minute(s),,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Misc,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_mo,Mon,,
calendar,selection,"calendar.event,week_list",0,Monday,,
calendar,selection,"calendar.event,rrule_type",0,Month(s),,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_search,My Events,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_search,My Meetings,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_alarm_name,Name,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_type_name,Name,,
calendar,selection,"calendar.attendee,state",0,Needs Action,,
calendar,selection,"calendar.event,attendee_status",0,Needs Action,,
calendar,model,"ir.ui.view,arch_db",calendar.invitation_page_anonymous,No I'm not going.,,
calendar,selection,"calendar.alarm,type",0,Notification,,
calendar,selection,"calendar.event,end_type",0,Number of repetitions,,
calendar,code,addons/calendar/static/src/xml/base_calendar.xml,17,OK,,openerp-web
calendar,selection,"calendar.event,privacy",0,Only internal users,,
calendar,selection,"calendar.event,privacy",0,Only me,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_month_by,Option,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Options,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Owner,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_attendee_ids,Participant,,
calendar,model,"ir.model.fields,help",calendar.field_calendar_event_partner_id,Partner-related data of the user,,
calendar,code,addons/calendar/models/calendar.py,1223,Please select a proper day of the month.,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_privacy,Privacy,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_search,Privacy,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_rrule_type,Recurrence,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_end_type,Recurrence Termination,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_recurrency,Recurrent,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_recurrent_id,Recurrent ID,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_recurrent_id_date,Recurrent ID date,,
calendar,model,"ir.model.fields,help",calendar.field_calendar_event_recurrency,Recurrent Meeting,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_rrule,Recurrent Rule,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_alarm_duration,Remind Before,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_alarm_ids,Reminders,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_count,Repeat,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_interval,Repeat Every,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_final_date,Repeat Until,,
calendar,model,"ir.model.fields,help",calendar.field_calendar_event_interval,Repeat every (Days/Week/Month/Year),,
calendar,model,"ir.model.fields,help",calendar.field_calendar_event_count,Repeat x times,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_partner_id,Responsible,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_user_id,Responsible,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_search,Responsible,,
calendar,selection,"calendar.alarm,type",0,SMS Text Message,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_sa,Sat,,
calendar,selection,"calendar.event,week_list",0,Saturday,,
calendar,model,"ir.ui.view,arch_db",calendar.mail_activity_view_form_popup,Schedule a meeting,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_search,Search Meetings,,
calendar,selection,"calendar.event,byday",0,Second,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Select attendees...,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Send mail,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_show_as,Show Time as,,
calendar,code,addons/calendar/static/src/xml/base_calendar.xml,19,Snooze,,openerp-web
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_start,Start,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_start_date,Start Date,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_tree,Start Date,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_start_datetime,Start DateTime,,
calendar,model,"ir.model.fields,help",calendar.field_calendar_event_start,"Start date of an event, without time for full days events",,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form,Starting at,,
calendar,model,"ir.ui.view,arch_db",calendar.view_calendar_event_form_popup,Starting at,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_attendee_state,Status,,
calendar,model,"ir.model.fields,field_description",calendar.field_calendar_event_state,Status,,
calendar,model,"ir.model.fields,help",calendar.field_calendar_attendee_state,Status of the attendee's participation,,
